sentence_id,sentence,word,label
61,"Ako si predao Antrag, onda samo čekaj odgovor.",čekaj,BS
61,"Ako si predao Antrag, onda samo čekaj odgovor.",odgovor,BS
62,Neće ti priznati diplomu bez Anerkennunga.,Neće,BS
62,Neće ti priznati diplomu bez Anerkennunga.,ti,BS
62,Neće ti priznati diplomu bez Anerkennunga.,priznati,BS
62,Neće ti priznati diplomu bez Anerkennunga.,diplomu,BS
62,Neće ti priznati diplomu bez Anerkennunga.,bez,BS
62,Neće ti priznati diplomu bez Anerkennunga.,Anerkennunga,DE
63,Pitaj na poslu jel mogu pomoći oko papirologije.,Pitaj,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,na,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,poslu,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,jel,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,mogu,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,pomoći,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,oko,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,papirologije,DE
64,Mislim da ćeš morati produžiti Aufenthalt.,Mislim,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,da,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,ćeš,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,morati,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,produžiti,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,Aufenthalt,DE
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",Bez,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",osiguranja,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",ti,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",neće,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",ništa,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",završiti,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",to,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",je,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",sigurno,BS
66,Ne znam jel si dobio Steuer ID već.,Ne,BS
66,Ne znam jel si dobio Steuer ID već.,znam,BS
66,Ne znam jel si dobio Steuer ID već.,jel,BS
66,Ne znam jel si dobio Steuer ID već.,si,BS
66,Ne znam jel si dobio Steuer ID već.,dobio,BS
66,Ne znam jel si dobio Steuer ID već.,Steuer,DE
66,Ne znam jel si dobio Steuer ID već.,ID,O
66,Ne znam jel si dobio Steuer ID već.,već,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,Kažu,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,da,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,se,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,čeka,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,dugo,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,za,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,Termin,DE
67,Kažu da se čeka dugo za Termin u Berlinu.,u,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,Berlinu,O
68,Moraš prijaviti adresu čim dođeš.,Moraš,BS
68,Moraš prijaviti adresu čim dođeš.,prijaviti,BS
68,Moraš prijaviti adresu čim dođeš.,adresu,DE
68,Moraš prijaviti adresu čim dođeš.,čim,BS
68,Moraš prijaviti adresu čim dođeš.,dođeš,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",Ako,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",nemaš,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",ugovor,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",za,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",stan,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",problem,DE
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",je,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",za,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",Anmeldung,DE
70,Ne znam koliko brzo odgovaraju na Email.,Ne,BS
70,Ne znam koliko brzo odgovaraju na Email.,znam,BS
70,Ne znam koliko brzo odgovaraju na Email.,koliko,BS
70,Ne znam koliko brzo odgovaraju na Email.,brzo,BS
70,Ne znam koliko brzo odgovaraju na Email.,odgovaraju,BS
70,Ne znam koliko brzo odgovaraju na Email.,na,BS
70,Ne znam koliko brzo odgovaraju na Email.,Email,O
71,"Ako dođeš später, nemoj me čekati.",Ako,BS
71,"Ako dođeš später, nemoj me čekati.",dođeš,BS
71,"Ako dođeš später, nemoj me čekati.",später,DE
71,"Ako dođeš später, nemoj me čekati.",nemoj,BS
71,"Ako dođeš später, nemoj me čekati.",me,BS
71,"Ako dođeš später, nemoj me čekati.",čekati,BS
72,Jesi li gesehen šta je napisao?,Jesi,BS
72,Jesi li gesehen šta je napisao?,li,BS
72,Jesi li gesehen šta je napisao?,gesehen,DE
72,Jesi li gesehen šta je napisao?,šta,BS
72,Jesi li gesehen šta je napisao?,je,BS
72,Jesi li gesehen šta je napisao?,napisao,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",Moram,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",morgen,DE
73,"Moram morgen früh ustati, nemoj me buditi kasno.",früh,DE
73,"Moram morgen früh ustati, nemoj me buditi kasno.",ustati,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",nemoj,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",me,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",buditi,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",kasno,BS
74,"Hajde komm brzo, svi te čekaju.",Hajde,BS
74,"Hajde komm brzo, svi te čekaju.",komm,DE
74,"Hajde komm brzo, svi te čekaju.",brzo,BS
74,"Hajde komm brzo, svi te čekaju.",svi,BS
74,"Hajde komm brzo, svi te čekaju.",te,BS
74,"Hajde komm brzo, svi te čekaju.",čekaju,BS
75,"Ako bude Regen, nećemo ići nigdje.",Ako,BS
75,"Ako bude Regen, nećemo ići nigdje.",bude,BS
75,"Ako bude Regen, nećemo ići nigdje.",Regen,DE
75,"Ako bude Regen, nećemo ići nigdje.",nećemo,BS
75,"Ako bude Regen, nećemo ići nigdje.",ići,BS
75,"Ako bude Regen, nećemo ići nigdje.",nigdje,BS
76,Jesi li schon poslao mail?,Jesi,BS
76,Jesi li schon poslao mail?,li,BS
76,Jesi li schon poslao mail?,schon,DE
76,Jesi li schon poslao mail?,poslao,BS
76,Jesi li schon poslao mail?,mail,O
77,Ich glaube da to neće proći.,Ich,DE
77,Ich glaube da to neće proći.,glaube,DE
77,Ich glaube da to neće proći.,da,BS
77,Ich glaube da to neće proći.,to,BS
77,Ich glaube da to neće proći.,neće,BS
77,Ich glaube da to neće proći.,proći,BS
78,Nemoj bitte opet kasniti.,Nemoj,BS
78,Nemoj bitte opet kasniti.,bitte,DE
78,Nemoj bitte opet kasniti.,opet,BS
78,Nemoj bitte opet kasniti.,kasniti,BS
79,"Ako želiš kommen, javi ranije.",Ako,BS
79,"Ako želiš kommen, javi ranije.",želiš,BS
79,"Ako želiš kommen, javi ranije.",kommen,DE
79,"Ako želiš kommen, javi ranije.",javi,BS
79,"Ako želiš kommen, javi ranije.",ranije,BS
80,Jesi li kupio Brot ili da ja uzmem?,Jesi,BS
80,Jesi li kupio Brot ili da ja uzmem?,li,BS
80,Jesi li kupio Brot ili da ja uzmem?,kupio,BS
80,Jesi li kupio Brot ili da ja uzmem?,Brot,DE
80,Jesi li kupio Brot ili da ja uzmem?,ili,BS
80,Jesi li kupio Brot ili da ja uzmem?,da,BS
80,Jesi li kupio Brot ili da ja uzmem?,ja,BS
80,Jesi li kupio Brot ili da ja uzmem?,uzmem,BS
81,"Ako dođeš früher, javi.",Ako,BS
81,"Ako dođeš früher, javi.",dođeš,BS
81,"Ako dođeš früher, javi.",früher,DE
81,"Ako dođeš früher, javi.",javi,BS
82,Ich glaube da će biti ok.,Ich,DE
82,Ich glaube da će biti ok.,glaube,DE
82,Ich glaube da će biti ok.,da,BS
82,Ich glaube da će biti ok.,će,BS
82,Ich glaube da će biti ok.,biti,BS
82,Ich glaube da će biti ok.,ok,O
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",Ne,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",razumijem,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",zašto,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",svi,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",misle,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",da,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",je,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",Deutschland,DE
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",neki,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",raj,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",stvarnost,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",je,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",skroz,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",drugačija,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",Ja,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",sam,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",bio,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",tamo,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",3,O
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",godine,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",i,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",mogu,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",reći,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",ehrlich,DE
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",nije,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",lako,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",kao,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",što,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",izgleda,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",Ako,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",nemaš,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",dobar,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",posao,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",sve,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",je,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",stressig,DE
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",i,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",stalno,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",trčiš,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",za,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",terminima,DE
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",Ma,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",kakav,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",Ausland,DE
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",bolje,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",je,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",biti,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",svoj,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",na,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",svome,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",nego,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",stalno,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",kämpfen,DE
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",tamo,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",Ne,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",znam,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",za,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",vas,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",ali,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",meni,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",je,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",BiH,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",ipak,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",Heimat,DE
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",bez,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",obzira,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",na,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",sve,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",Svi,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",pričaju,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",o,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",platama,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",ali,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",niko,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",ne,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",priča,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",koliko,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",je,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",teuer,DE
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",stan,BS
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",[NAME],O
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",nije,BS
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",baš,BS
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",alles,DE
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",perfekt,DE
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",tamo,BS
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",vjeruj,BS
89,"[NAME], nije baš alles perfekt tamo, vjeruj mi.",mi,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",Ja,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",sam,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",pokušao,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",ali,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",jednostavno,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",nisam,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",mogao,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",izdržati,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",taj,BS
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",tempo,DE
90,"Ja sam pokušao, ali jednostavno nisam mogao izdržati taj tempo života.",života,BS
91,"Nije problem raditi, problem je sistem.",Nije,BS
91,"Nije problem raditi, problem je sistem.",problem,BS
91,"Nije problem raditi, problem je sistem.",raditi,BS
91,"Nije problem raditi, problem je sistem.",problem,BS
91,"Nije problem raditi, problem je sistem.",je,BS
91,"Nije problem raditi, problem je sistem.",sistem,DE
92,Ljudi ne shvataju koliko je schwer bez porodice.,Ljudi,BS
92,Ljudi ne shvataju koliko je schwer bez porodice.,ne,BS
92,Ljudi ne shvataju koliko je schwer bez porodice.,shvataju,BS
92,Ljudi ne shvataju koliko je schwer bez porodice.,koliko,BS
92,Ljudi ne shvataju koliko je schwer bez porodice.,je,BS
92,Ljudi ne shvataju koliko je schwer bez porodice.,schwer,DE
92,Ljudi ne shvataju koliko je schwer bez porodice.,bez,BS
92,Ljudi ne shvataju koliko je schwer bez porodice.,porodice,BS
93,Ali takav je sistem.,Ali,BS
93,Ali takav je sistem.,takav,BS
93,Ali takav je sistem.,je,BS
93,Ali takav je sistem.,sistem,DE
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",Ljudi,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",misle,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",odeš,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",i,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",odmah,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",si,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",gospodin,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",ja,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",ba,BS
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",träum,DE
94,"Ljudi misle odeš i odmah si gospodin, ja ba, träum weiter.",weiter,DE
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",Ja,BS
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",kad,BS
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",čujem,BS
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",Njemačka,BS
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",odmah,BS
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",se,BS
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",sjetim,BS
95,"Ja kad čujem “Njemačka”, odmah se sjetim stresa.",stresa,DE
96,"Termin ovdje, Termin tamo, ništa brzo.",Termin,DE
96,"Termin ovdje, Termin tamo, ništa brzo.",ovdje,BS
96,"Termin ovdje, Termin tamo, ništa brzo.",Termin,DE
96,"Termin ovdje, Termin tamo, ništa brzo.",tamo,BS
96,"Termin ovdje, Termin tamo, ništa brzo.",ništa,BS
96,"Termin ovdje, Termin tamo, ništa brzo.",brzo,BS
97,Ich sag – bolje istina nego laž.,Ich,DE
97,Ich sag – bolje istina nego laž.,sag,DE
97,Ich sag – bolje istina nego laž.,bolje,BS
97,Ich sag – bolje istina nego laž.,istina,BS
97,Ich sag – bolje istina nego laž.,nego,BS
97,Ich sag – bolje istina nego laž.,laž,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",Iskreno,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",ich,DE
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",glaube,DE
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",da,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",ljudi,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",podcjenjuju,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",koliko,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",je,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",mentalno,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",naporno,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",stalno,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",se,BS
98,"Iskreno, ich glaube da ljudi podcjenjuju koliko je mentalno naporno stalno se prilagođavati.",prilagođavati,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",Nije,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",problem,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",raditi,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",nego,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",je,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",problem,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",što,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",stalno,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",imaš,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",osjećaj,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",da,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",nisi,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",potpuno,BS
99,"Nije problem raditi, nego je problem što stalno imaš osjećaj da nisi potpuno angekommen.",angekommen,DE
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",Ako,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",nisi,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",spreman,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",na,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",kompromis,DE
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",teško,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",ćeš,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",se,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",uklopiti,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",u,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",taj,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",način,BS
100,"Ako nisi spreman na kompromis, teško ćeš se uklopiti u taj način života.",života,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",Ono,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",što,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",me,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",najviše,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",iznenadilo,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",je,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",koliko,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",je,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",sve,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",striktno,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",jer,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",ako,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",zakasniš,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",samo,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",par,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",minuta,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",Termin,DE
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",je,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",vorbei,DE
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",i,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",moraš,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",čekati,BS
101,"Ono što me najviše iznenadilo je koliko je sve striktno, jer ako zakasniš samo par minuta, Termin je vorbei i moraš čekati novi.",novi,BS
102,"Meni je trebalo par mjeseci da skontam kako sve funkcioniše, i to samo uz pomoć drugih ljudi.",Meni,BS
